"Campaign Id","Campaign Name",Channel,Status,"Campaign Type","Message Type","Split Id",Sender,"Subject line or Title",Entered,"Sent Date","Published Time",Published,Sent,"Sent %",Delivered,"Delivered %","Amplified Delivery","Total Opened/Read","Unique Opened","Unique Opened %","Total Clicked","Unique Clicked","Unique Clicked %",Conversions,"Conversion %","Unique Conversions",Revenue,"Not Sent","Not Sent %",Unsubscribed,"Unsubscribed %",Bounce,"Bounce %",Abuse,"Abuse %",Forward,Tags,"List Names","List IDs","Segment Names","Segment IDs","UDT Names","UDT IDs","Msg Size","App Name",OS,"All Users","Rich Type","Total AMP Opened","Unique AMP Opened ","Total HTML Opened","Unique HTML Opened","Total AMP Clicked","Unique AMP Clicked","Total HTML Clicked","Unique HTML Clicked","Total AMP Submission","Unique AMP Submission"
33366,"PS GENERIC AND 50PER DIS IN LB 2 APRIL","App Push",Sent,Regular,NA,0,NA,"Take Lead in the Leaderboard 🧗‍♂️","2023-04-02 10:24:28",,"2023-04-02 11:02:00",710910,710910,100,304950,42.9,946,NA,NA,NA,4349,4343,0.61,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19670,"GENERIC IPL DOUBLE HEADER EMAIL ACTIVE USERS 16OCT-15JAN 2APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Sunday Double Header🏏 Join Now & Win in Crores","2023-04-02 10:12:29","2023-04-02 10:45:16","2023-04-02 10:43:01",325986,325986,100,324474,99.54,NA,7253,6732,2.07,144,107,0.03,0,0,0,0,0,0,9,0,1512,0.46,0,0,0,"Cricket,generic,T20",,,"Active user from 16Oct to 15 Jan",1290,,,9,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33364,"New Zealand vs Sri Lanka XI out UNFD","App Push",Sent,Regular,NA,0,NA,"🏏New Zealand 🆚 Sri Lanka | Lineups Out","2023-04-02 03:12:05",,"2023-04-02 06:13:10",49315,49315,100,6569,13.32,3,NA,NA,NA,25,25,0.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33364,"New Zealand vs Sri Lanka XI out UNFD","App Push",Sent,Regular,NA,0,NA,"🏏New Zealand 🆚 Sri Lanka | Lineups Out","2023-04-02 03:12:05",,"2023-04-02 06:13:10",344735,344735,100,76230,22.11,1252,NA,NA,NA,562,559,0.16,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33359,"PS ADD CASH OFFER EXPIRE 01 APRIL","App Push",Sent,Regular,NA,0,NA,"₹50,000+ CASH BONUS 😲","2023-04-01 17:15:53",,"2023-04-01 22:15:00",681693,681693,100,290077,42.55,4390,NA,NA,NA,9934,9930,1.46,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"ADD CASH OFFER","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33360,"UF ADD CASH OFFER EXPIRE 01 APRIL","App Push",Sent,Regular,NA,0,NA,"₹50,000+ CASH BONUS 😲","2023-04-01 17:17:07",,"2023-04-01 22:15:00",49104,49104,100,9644,19.64,17,NA,NA,NA,128,121,0.25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33360,"UF ADD CASH OFFER EXPIRE 01 APRIL","App Push",Sent,Regular,NA,0,NA,"₹50,000+ CASH BONUS 😲","2023-04-01 17:17:07",,"2023-04-01 22:15:00",345158,345158,100,131108,37.98,4710,NA,NA,NA,1594,1588,0.46,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33363,"live fantasy Lucknow vs Delhi","App Push",Sent,Regular,NA,0,NA,"Super Saturday Winnings are here 😎","2023-04-01 20:48:12",,"2023-04-01 21:06:02",49028,49028,100,9210,18.79,8,NA,NA,NA,75,73,0.15,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Livefantasy,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33363,"live fantasy Lucknow vs Delhi","App Push",Sent,Regular,NA,0,NA,"Super Saturday Winnings are here 😎","2023-04-01 20:48:12",,"2023-04-01 21:06:02",345052,345052,100,128886,37.35,3560,NA,NA,NA,698,694,0.2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Livefantasy,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33362,"IPL Lineups PS","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-04-01 18:32:33",,"2023-04-01 19:08:10",664644,664644,100,311005,46.79,7253,NA,NA,NA,5260,5255,0.79,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33361,"IPL lineup UNFD","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-04-01 18:32:25",,"2023-04-01 19:08:06",48745,48745,100,9521,19.53,32,NA,NA,NA,94,93,0.19,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33361,"IPL lineup UNFD","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-04-01 18:32:25",,"2023-04-01 19:08:06",344780,344780,100,139406,40.43,5728,NA,NA,NA,1104,1102,0.32,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33358,"live fantasy  Punjab vs Kolkata","App Push",Sent,Regular,NA,0,NA,"😎 Don't just watch the innings!","2023-04-01 17:08:52",,"2023-04-01 17:15:10",48483,48483,100,8878,18.31,17,NA,NA,NA,71,69,0.14,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Livefantasy,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33358,"live fantasy  Punjab vs Kolkata","App Push",Sent,Regular,NA,0,NA,"😎 Don't just watch the innings!","2023-04-01 17:08:52",,"2023-04-01 17:15:10",344546,344546,100,124800,36.22,3631,NA,NA,NA,564,560,0.16,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Livefantasy,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33351,"UF FREE ENTRY IN H2H 01 APRIL","App Push",Suspended,Regular,NA,0,NA,"Don't Pay, Only Play 🆓","2023-04-01 12:09:51",,"2023-04-01 17:03:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"UF H2H FREE ENTRY LUCKNOW Vs DELHI 1 APRIL",16719,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33351,"UF FREE ENTRY IN H2H 01 APRIL","App Push",Suspended,Regular,NA,0,NA,"Don't Pay, Only Play 🆓","2023-04-01 12:09:51",,"2023-04-01 17:03:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"UF H2H FREE ENTRY LUCKNOW Vs DELHI 1 APRIL",16719,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33352,"PS FREE ENTRY IN H2H 01 APRIL","App Push",Suspended,Regular,NA,0,NA,"Don't Pay, Only Play 🆓","2023-04-01 12:09:58",,"2023-04-01 17:03:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"PS H2H FREE ENTRY LUCKNOW Vs DELHI 1 APRIL",16718,,,,,,"MyTeam11 PlayStore",Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33354,"UF FREE ENTRY IN H2H 01 APRIL","App Push",Sent,Regular,NA,0,NA,"Don't Pay, Only Play 🆓","2023-04-01 12:52:35",,"2023-04-01 17:03:00",58,58,100,14,24.14,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"29 Dec CR Team,UF H2H FREE ENTRY LUCKNOW Vs DELHI 1 APRIL","13351,16719",,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33354,"UF FREE ENTRY IN H2H 01 APRIL","App Push",Sent,Regular,NA,0,NA,"Don't Pay, Only Play 🆓","2023-04-01 12:52:35",,"2023-04-01 17:03:00",92,92,100,25,27.17,0,NA,NA,NA,3,3,3.26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"29 Dec CR Team,UF H2H FREE ENTRY LUCKNOW Vs DELHI 1 APRIL","13351,16719",,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33355,"PS FREE ENTRY IN H2H 01 APRIL","App Push",Sent,Regular,NA,0,NA,"Don't Pay, Only Play 🆓","2023-04-01 12:52:42",,"2023-04-01 17:03:00",4375,4375,100,2348,53.67,14,NA,NA,NA,24,24,0.55,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"29 Dec CR Team,PS H2H FREE ENTRY LUCKNOW Vs DELHI 1 APRIL","13351,16718",,,,,,"MyTeam11 PlayStore",Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33356,"IPL lineup UNFD","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-04-01 14:32:35",,"2023-04-01 15:05:52",48002,48002,100,8891,18.52,24,NA,NA,NA,61,61,0.13,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33356,"IPL lineup UNFD","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-04-01 14:32:35",,"2023-04-01 15:05:52",344135,344135,100,135592,39.4,6108,NA,NA,NA,1205,1200,0.35,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33357,"IPL Lineups PS","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-04-01 14:32:45",,"2023-04-01 15:05:47",640684,640684,100,289022,45.11,8903,NA,NA,NA,6820,6819,1.06,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19669,"GENERIC IPL DOUBLE HEADER EMAIL 1 DAY SENT 1APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","First Double Header is Here🏏Join Now to Win in Crores💰","2023-04-01 12:29:07","2023-04-01 12:50:15","2023-04-01 12:35:00",349392,349392,100,347201,99.37,NA,3077,2916,0.83,95,80,0.02,0,0,0,0,0,0,51,0.01,2191,0.63,0,0,0,"Cricket,generic,T20",,,"1 Day Email Sent 1 APRIL",1286,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19668,"GENERIC IPL DOUBLE HEADER EMAIL 365 DAYS OPENER 1APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","First Double Header is Here🏏Join Now to Win in Crores💰","2023-04-01 12:13:32","2023-04-01 12:21:03","2023-04-01 12:19:13",228885,228885,100,227154,99.24,NA,2129,2012,0.88,65,40,0.02,0,0,0,0,0,0,26,0.01,1731,0.76,0,0,0,"Cricket,generic,T20",,,"365 Days Opener 2 APRIL",1263,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19667,"GENERIC IPL DOUBLE HEADER EMAIL 150 DAYS OPENER 1APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","First Double Header is Here🏏Join Now to Win in Crores💰","2023-04-01 11:50:13","2023-04-01 11:54:09","2023-04-01 11:52:27",217925,217925,100,216252,99.23,NA,2671,2521,1.16,77,62,0.03,0,0,0,0,0,0,97,0.04,1673,0.77,0,0,0,"Cricket,generic,T20",,,"150 Days Opener 2 APRIL",1259,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19666,"GENERIC IPL DOUBLE HEADER EMAIL 30 DAYS OPENER 1APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","First Double Header is Here🏏Join Now to Win in Crores💰","2023-04-01 11:34:07","2023-04-01 11:37:30","2023-04-01 11:35:47",249532,249532,100,248830,99.72,NA,45881,42362,16.98,344,247,0.1,0,0,0,0,0,0,190,0.08,702,0.28,0,0,0,"Cricket,generic,T20",,,"30 Days Opener 1 APRIL",1273,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33350,"UF GENERIC AND 50PER DIS IN LB 1 APRIL","App Push",Sent,Regular,NA,0,NA,"April Fool nahi Champion bano👑","2023-04-01 10:50:04",,"2023-04-01 11:31:58",47418,47418,100,8075,17.03,6,NA,NA,NA,26,26,0.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33350,"UF GENERIC AND 50PER DIS IN LB 1 APRIL","App Push",Sent,Regular,NA,0,NA,"April Fool nahi Champion bano👑","2023-04-01 10:50:04",,"2023-04-01 11:31:58",343454,343454,100,119201,34.71,3530,NA,NA,NA,647,643,0.19,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33349,"PS GENERIC AND 50PER DIS IN LB 1 APRIL","App Push",Sent,Regular,NA,0,NA,"April Fool nahi Champion bano👑","2023-04-01 10:42:22",,"2023-04-01 11:31:28",605483,605483,100,225716,37.28,2245,NA,NA,NA,2734,2732,0.45,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19665,"GENERIC IPL DOUBLE HEADER EMAIL ACTIVE USERS FROM 16JAN-31MARCH 1APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","First Double Header is Here🏏Join Now to Win in Crores💰","2023-04-01 11:10:55","2023-04-01 11:17:18","2023-04-01 11:15:45",177150,177150,100,175987,99.34,NA,5664,5144,2.9,225,164,0.09,0,0,0,0,0,0,44,0.02,1163,0.66,0,0,0,"Cricket,generic,T20",,,"Active user 16 Jan to 2 APRIL",1291,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19664,"GENERIC IPL DOUBLE HEADER EMAIL ACTIVE USERS FROM 16OCT-15JAN 1APR",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","First Double Header is Here🏏Join Now to Win in Crores💰","2023-04-01 10:57:57","2023-04-01 11:02:07","2023-04-01 10:59:44",326160,326160,100,324659,99.54,NA,8403,7684,2.36,206,154,0.05,0,0,0,0,0,0,47,0.01,1501,0.46,0,0,0,"Cricket,generic,T20",,,"Active user from 16Oct to 15 Jan",1290,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33347,"PS ADD CASH OFFER 01 APRIL","App Push",Sent,Regular,NA,0,NA,"Grab ₹50,000+ Cash Bonus💰 ","2023-04-01 09:47:37",,"2023-04-01 10:03:00",599312,599312,100,241746,40.34,3655,NA,NA,NA,4122,4119,0.69,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"ADD CASH OFFER","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33348,"UF ADD CASH OFFER 01 APRIL","App Push",Sent,Regular,NA,0,NA,"Grab ₹50,000+ Cash Bonus💰 ","2023-04-01 09:47:46",,"2023-04-01 10:03:00",47262,47262,100,8115,17.17,9,NA,NA,NA,28,28,0.06,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33348,"UF ADD CASH OFFER 01 APRIL","App Push",Sent,Regular,NA,0,NA,"Grab ₹50,000+ Cash Bonus💰 ","2023-04-01 09:47:46",,"2023-04-01 10:03:00",343243,343243,100,126881,36.97,4182,NA,NA,NA,791,787,0.23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33345,"UF ADD CASH OFFER 31 MARCH","App Push",Sent,Regular,NA,0,NA,"SUPER SATURDAY OFFER🎉","2023-03-31 22:48:48",,"2023-04-01 00:00:00",47027,47027,100,6893,14.66,7,NA,NA,NA,90,90,0.19,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33345,"UF ADD CASH OFFER 31 MARCH","App Push",Sent,Regular,NA,0,NA,"SUPER SATURDAY OFFER🎉","2023-03-31 22:48:48",,"2023-04-01 00:00:00",342865,342865,100,94880,27.67,2028,NA,NA,NA,1382,1380,0.4,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33346,"PS ADD CASH OFFER 31 MARCH","App Push",Sent,Regular,NA,0,NA,"SUPER SATURDAY OFFER🎉","2023-03-31 22:59:57",,"2023-04-01 00:00:00",576188,576188,100,171560,29.78,1871,NA,NA,NA,6454,6452,1.12,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"ADD CASH OFFER","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33344,"live fantasy Gujarat vs Chennai","App Push",Sent,Regular,NA,0,NA,"🏏Don’t Miss Out on Extra Winnings💰","2023-03-31 21:11:14",,"2023-03-31 21:20:18",46826,46826,100,8010,17.11,14,NA,NA,NA,67,61,0.13,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"live fantasy","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33344,"live fantasy Gujarat vs Chennai","App Push",Sent,Regular,NA,0,NA,"🏏Don’t Miss Out on Extra Winnings💰","2023-03-31 21:11:14",,"2023-03-31 21:20:18",342592,342592,100,133089,38.85,4486,NA,NA,NA,914,907,0.26,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"live fantasy","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33343,"IPL Lineups PS","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-03-31 18:12:37",,"2023-03-31 19:15:39",558924,558924,100,255864,45.78,7817,NA,NA,NA,7381,7373,1.32,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33342,"IPL lineup UNFD","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-03-31 18:12:29",,"2023-03-31 19:15:33",46168,46168,100,7670,16.61,35,NA,NA,NA,128,120,0.26,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33342,"IPL lineup UNFD","App Push",Sent,Regular,NA,0,NA,"🏏Indian T20 League | Lineups Out","2023-03-31 18:12:29",,"2023-03-31 19:15:33",341907,341907,100,139843,40.9,5963,NA,NA,NA,2392,2383,0.7,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33293,"UF GENERIC AND 50PER DIS IN LB 31 MARCH","App Push",Sent,Regular,NA,0,NA,"⏰Only 90 Minutes Left!","2023-03-29 11:15:42",,"2023-03-31 18:00:00",43940,43940,100,6047,13.76,17,NA,NA,NA,36,35,0.08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33293,"UF GENERIC AND 50PER DIS IN LB 31 MARCH","App Push",Sent,Regular,NA,0,NA,"⏰Only 90 Minutes Left!","2023-03-29 11:15:42",,"2023-03-31 18:00:00",310042,310042,100,119424,38.52,6309,NA,NA,NA,911,911,0.29,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33341,"PS GENERIC AND 50PER DIS IN LB 31 MARCH","App Push",Sent,Regular,NA,0,NA,"⏰Only 90 Minutes Left!","2023-03-31 16:57:06",,"2023-03-31 18:00:00",485259,485259,100,191559,39.48,4697,NA,NA,NA,2897,2895,0.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33337,"UF IPL RS 9 Discount in RS 249 Contest  31 MARCH","App Push",Sent,Regular,NA,0,NA,"Big Match🏏","2023-03-31 15:51:36",,"2023-03-31 17:15:00",233,233,100,71,30.47,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"RS 9 Discount in RS 249 Contest  31 MARCH",16703,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33337,"UF IPL RS 9 Discount in RS 249 Contest  31 MARCH","App Push",Sent,Regular,NA,0,NA,"Big Match🏏","2023-03-31 15:51:36",,"2023-03-31 17:15:00",2280,2280,100,921,40.39,29,NA,NA,NA,12,12,0.53,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"RS 9 Discount in RS 249 Contest  31 MARCH",16703,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33338,"PS IPL RS 9 Discount in RS 249 Contest  31 MARCH","App Push",Sent,Regular,NA,0,NA,"Big Match🏏","2023-03-31 15:51:43",,"2023-03-31 17:15:00",887,887,100,347,39.12,5,NA,NA,NA,12,12,1.35,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"RS 9 Discount in RS 249 Contest  31 MARCH",16703,,,,,,"MyTeam11 PlayStore",Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33339,"UF IPL RS 14 Discount in RS 399 Contest  31 MARCH","App Push",Sent,Regular,NA,0,NA,"Big Match🏏","2023-03-31 15:58:41",,"2023-03-31 17:03:00",88,88,100,30,34.09,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"RS 14 Discount in RS 399 Contest 31 MARCH",16704,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33339,"UF IPL RS 14 Discount in RS 399 Contest  31 MARCH","App Push",Sent,Regular,NA,0,NA,"Big Match🏏","2023-03-31 15:58:41",,"2023-03-31 17:03:00",773,773,100,349,45.15,8,NA,NA,NA,5,5,0.65,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"RS 14 Discount in RS 399 Contest 31 MARCH",16704,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33340,"PS IPL RS 14 Discount in RS 399 Contest  31 MARCH","App Push",Sent,Regular,NA,0,NA,"Big Match🏏","2023-03-31 15:58:50",,"2023-03-31 17:03:00",271,271,100,121,44.65,2,NA,NA,NA,4,4,1.48,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,IPL,"RS 14 Discount in RS 399 Contest 31 MARCH",16704,,,,,,"MyTeam11 PlayStore",Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33335,"RSA vs NED  ODI UNFD","App Push",Sent,Regular,NA,0,NA,"🏏RSA 🆚 NED | Lineups Out","2023-03-31 15:34:00",,"2023-03-31 16:03:55",45478,45478,100,6632,14.58,4,NA,NA,NA,34,33,0.07,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33335,"RSA vs NED  ODI UNFD","App Push",Sent,Regular,NA,0,NA,"🏏RSA 🆚 NED | Lineups Out","2023-03-31 15:34:00",,"2023-03-31 16:03:55",341052,341052,100,121161,35.53,3805,NA,NA,NA,1078,1076,0.32,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33336,"RSA vs NED  ODI PS","App Push",Sent,Regular,NA,0,NA,"🏏RSA 🆚 NED | Lineups Out","2023-03-31 15:34:09",,"2023-03-31 16:03:50",532258,532258,100,199775,37.53,2535,NA,NA,NA,3676,3674,0.69,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,"MyTeam11 PlayStore",Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
